Model,Question,BatchSize,Token_Step,Token_Rank,Token_ID,Prob_B1,Mean_Prob_Runs,Std_Prob_Runs (sigma_j),Range_Prob_Runs (R_j),Logit_B1,Mean_Logit_Runs,Std_Logit_Runs,Range_Logit_Runs
gemma3,question_000,2,1,7,236764,2.6465685198928668e-09,2.57757837296424e-09,4.095622729849424e-10,1.515142677988024e-09,19.75,19.642499923706055,0.0661909282207489,0.375
gemma3,question_000,2,1,8,564,2.6465685198928668e-09,2.5597293173973412e-09,3.6695749217052764e-10,1.515142677988024e-09,19.75,19.63749885559082,0.06250008195638657,0.375
gemma3,question_000,2,1,9,25080,2.3355883893572127e-09,2.8064721657727887e-09,3.408152371431328e-10,1.7168826360602907e-09,19.625,19.732500076293945,0.0790964663028717,0.5
gemma3,question_000,2,1,10,6555,1.4166058326381403e-09,1.6496113364183884e-09,1.1598021848469031e-10,6.445423084144863e-10,19.125,19.204999923706055,0.08930285274982452,0.375
gemma3,question_000,2,2,1,236751,1.0,1.0,0.0,0.0,42.0,41.84000015258789,0.1562049239873886,0.5
gemma3,question_000,2,2,2,236745,1.1628233792526643e-10,1.4389657521096666e-10,1.0646004910963569e-11,4.6690672161897595e-11,19.125,19.174999237060547,0.11989584565162659,0.625
gemma3,question_000,2,2,3,503,7.052879807956103e-11,6.869853991231523e-11,5.601564784935009e-12,3.144591184667256e-11,18.625,18.434999465942383,0.10677077621221542,0.375
gemma3,question_000,2,2,4,154090,2.940077695190446e-11,3.536938797399358e-11,4.0054786744347926e-12,1.4853998239749977e-11,17.75,17.767499923706055,0.09017342329025269,0.5
gemma3,question_000,2,2,5,236773,2.5946095966178362e-11,2.7330464280606037e-11,3.5021271906771068e-12,1.1568303606712682e-11,17.625,17.50749969482422,0.058148548007011414,0.25
gemma3,question_000,2,2,6,236744,1.3887944613766301e-11,1.679342602478595e-11,1.879707110449824e-12,8.287438443832507e-12,17.0,17.022499084472656,0.073697030544281,0.375
gemma3,question_000,2,2,7,236746,1.0815941892117209e-11,1.314891424908371e-11,1.2686973867304108e-12,5.464480430650287e-12,16.75,16.779998779296875,0.09539395570755005,0.625
gemma3,question_000,2,2,8,506,7.433680407342713e-12,9.022856246876376e-12,9.473413806887487e-13,2.9848341680238644e-12,16.375,16.40250015258789,0.07198098301887512,0.375
gemma3,question_000,2,2,9,563,5.7893564074651405e-12,7.806408297561518e-12,9.790018188488014e-13,3.3143752499464885e-12,16.125,16.2549991607666,0.06103290617465973,0.375
gemma3,question_000,2,2,10,253696,2.9110711237401166e-12,2.817998872445271e-12,2.303429528279638e-13,1.29792747730062e-12,15.4375,15.241250038146973,0.08750893920660019,0.3125
gemma3,question_000,2,3,1,496,0.6767553687095642,0.6168031096458435,0.014261669479310513,0.06082409620285034,40.5,40.279998779296875,0.08124031871557236,0.25
gemma3,question_000,2,3,2,1217,0.31967660784721375,0.3799020051956177,0.014275806955993176,0.060571491718292236,39.75,39.79499816894531,0.0960468202829361,0.25
gemma3,question_000,2,3,3,506,0.003551286179572344,0.003275920171290636,0.00023053032055031508,0.0016391577664762735,35.25,35.040000915527344,0.10440294444561005,0.5
gemma3,question_000,2,3,4,2918,1.6445717847091146e-05,1.8666385585675016e-05,1.1975517963946913e-06,4.741493285109755e-06,29.875,29.872499465942383,0.0684196799993515,0.375
gemma3,question_000,2,3,5,1041,1.8269541612880857e-07,2.09902935921491e-07,1.224992729476071e-08,5.2674053563350753e-08,25.375,25.385000228881836,0.07000002264976501,0.5
gemma3,question_000,2,3,6,138,5.234311473145681e-08,6.573269928367154e-08,6.731774693236048e-09,2.18330811208034e-08,24.125,24.219999313354492,0.07314365357160568,0.375
gemma3,question_000,2,3,7,562,2.1819856144134064e-08,2.4900995043708463e-08,1.7167711696686183e-09,6.269068819619861e-09,23.25,23.252498626708984,0.052974097430706024,0.375
gemma3,question_000,2,3,8,1023,1.9255955052699392e-08,2.5152925076099564e-08,1.786195746866781e-09,9.76722880352554e-09,23.125,23.26249885559082,0.06250006705522537,0.375
gemma3,question_000,2,3,9,14938,1.0306971276463628e-08,1.1762162799300313e-08,8.200091161647549e-10,4.286487609306278e-09,22.5,22.502498626708984,0.04670390114188194,0.25
gemma3,question_000,2,3,10,614,7.08387037917646e-09,7.573532911919756e-09,5.478196229979915e-10,3.024903438841875e-09,22.125,22.0625,0.10968706756830215,0.375
gemma3,question_000,2,4,1,2918,0.9999393224716187,0.9999511241912842,3.933831521862885e-06,1.33514404296875e-05,45.0,44.85499954223633,0.18768317997455597,0.5
gemma3,question_000,2,4,2,25890,5.829112706123851e-05,4.6687106078024954e-05,3.86800729756942e-06,1.2893367966171354e-05,35.25,34.880001068115234,0.21354158222675323,0.75
gemma3,question_000,2,4,3,145783,2.2601923319598427e-06,2.0090039924980374e-06,1.329262460103564e-07,4.999584461984341e-07,32.0,31.73499870300293,0.1864805519580841,0.625
gemma3,question_000,2,4,4,9813,3.223991029699391e-08,3.4389568526194125e-08,3.799742742671697e-09,1.4374641921222064e-08,27.75,27.662498474121094,0.0976281464099884,0.5
gemma3,question_000,2,4,5,28888,2.8451621503222668e-08,3.159637174121599e-08,2.0894865837561838e-09,1.1424271306736955e-08,27.625,27.58249855041504,0.1405569165945053,0.5
gemma3,question_000,2,4,6,3305,1.725678266950581e-08,1.517443415366415e-08,1.3528541620289047e-09,7.694346493281046e-09,27.125,26.84749984741211,0.1567043662071228,0.5
gemma3,question_000,2,4,7,3465,1.3439594326314364e-08,1.31197861463761e-08,1.0469081157538085e-09,4.7621551146903585e-09,26.875,26.702499389648438,0.13437362015247345,0.375
gemma3,question_000,2,4,8,6555,4.944149978314272e-09,4.855895685551559e-09,3.0406088757928273e-10,1.239330860158816e-09,25.875,25.709999084472656,0.14017841219902039,0.375
gemma3,question_000,2,4,9,146342,3.850508356606497e-09,3.782838930987964e-09,2.5007906856444606e-10,1.3643788321360262e-09,25.625,25.459999084472656,0.15091384947299957,0.5
gemma3,question_000,2,4,10,138,3.398061609871661e-09,3.234393197715235e-09,3.2224484192155955e-10,1.062624876979612e-09,25.5,25.299999237060547,0.0935414507985115,0.25
gemma3,question_000,2,5,1,236772,0.9999810457229614,0.9999803900718689,1.7023869531840319e-06,8.58306884765625e-06,41.5,41.48500061035156,0.10500015318393707,0.75
gemma3,question_000,2,5,2,684,1.8925147742265835e-05,1.961473753908649e-05,1.7102296396842576e-06,8.61054468259681e-06,30.625,30.642499923706055,0.08295325189828873,0.5
gemma3,question_000,2,5,3,531,1.4165818518208084e-09,1.458211884575178e-09,1.3777283480731484e-10,8.109740656792042e-10,21.125,21.135000228881836,0.05499991029500961,0.25
gemma3,question_000,2,5,4,753,6.691459608632044e-10,6.937375118809541e-10,6.267977803453562e-11,3.8307723659869453e-10,20.375,20.392499923706055,0.061288297176361084,0.375
gemma3,question_000,2,5,5,2003,2.461650328022813e-10,2.2736473814788383e-10,2.5946550463729068e-11,1.2436786323011262e-10,19.375,19.274999618530273,0.06123734638094902,0.375
gemma3,question_000,2,5,6,3465,2.461650328022813e-10,2.350981076482128e-10,3.494801670278491e-11,1.8861545658666046e-10,19.375,19.30500030517578,0.09733963012695312,0.375
gemma3,question_000,2,5,7,532,1.9171352005908915e-10,1.8163960613382102e-10,2.5668273062606772e-11,1.296334012357292e-10,19.125,19.04749870300293,0.07862092554569244,0.25
gemma3,question_000,2,5,8,236761,1.4930663649881382e-10,1.3840613377613664e-10,1.3346319709117704e-11,7.543236174578638e-11,18.875,18.779998779296875,0.0640311911702156,0.375
gemma3,question_000,2,5,9,726,7.991808603780015e-11,8.098018089430781e-11,6.812840656206243e-12,5.403924530078541e-11,18.25,18.244998931884766,0.049749359488487244,0.25
gemma3,question_000,2,5,10,236779,7.991808603780015e-11,7.497644866072406e-11,9.089190337874253e-12,4.5752047983516064e-11,18.25,18.16499900817871,0.07262925803661346,0.25
gemma3,question_000,2,6,1,2003,0.9999984502792358,0.9999986290931702,7.665527590461352e-08,2.384185791015625e-07,43.5,43.5099983215332,0.08602333813905716,0.5
gemma3,question_000,2,6,2,9340,1.3709569657294196e-06,1.1061791838073987e-06,8.88685747213458e-08,3.0325429634103784e-07,30.0,29.792499542236328,0.10491068661212921,0.5
gemma3,question_000,2,6,3,5059,9.931179079103458e-08,9.026814495882718e-08,5.903762367864829e-09,3.51908795437339e-08,27.375,27.287498474121094,0.08385252207517624,0.5
gemma3,question_000,2,6,4,3843,6.82559289089113e-08,6.243056560606419e-08,5.443514972114372e-09,2.7406692026943347e-08,27.0,26.917499542236328,0.10188846290111542,0.5
gemma3,question_000,2,6,5,1071,8.152007957562546e-09,8.181369359760993e-09,3.8528299994844417e-10,2.043314406563468e-09,24.875,24.88749885559082,0.0673145204782486,0.5
gemma3,question_000,2,6,6,17429,4.363455818889861e-09,4.408624576512921e-09,3.533058012816781e-10,2.4980537638441547e-09,24.25,24.267499923706055,0.07075484097003937,0.375
gemma3,question_000,2,6,7,5140,1.416606498771955e-09,1.4368575218526303e-09,8.65659349758019e-11,5.688077786558665e-10,23.125,23.147499084472656,0.0646626278758049,0.375
gemma3,question_000,2,6,8,1048,1.2501509827345103e-09,1.1304323033201058e-09,7.080847713725191e-11,4.4298764656502954e-10,23.0,22.907499313354492,0.07420405745506287,0.375
gemma3,question_000,2,6,9,45518,6.691575626938118e-10,6.710207944848889e-10,4.97764156281999e-11,3.380748458958749e-10,22.375,22.385000228881836,0.07433027774095535,0.5
gemma3,question_000,2,6,10,1553,5.905295141772626e-10,6.538262153910068e-10,3.840212176031699e-11,2.371142726609321e-10,22.25,22.35999870300293,0.06442059576511383,0.375
gemma3,question_000,2,7,1,236772,1.0,1.0,0.0,0.0,42.75,42.95499801635742,0.1293250173330307,0.75
gemma3,question_000,2,7,2,2918,1.8189616479702408e-09,1.8084141961693945e-09,1.0477019252164155e-10,4.5592551956019634e-10,22.625,22.822500228881836,0.11480947583913803,0.5
gemma3,question_000,2,7,3,236779,1.493094675675266e-10,1.2253202619216808e-10,1.258487758448723e-11,4.6690672161897595e-11,20.125,20.127498626708984,0.0636887326836586,0.5
gemma3,question_000,2,7,4,236784,1.1628233792526643e-10,1.2948984939864516e-10,9.251028762480296e-12,6.657100565243823e-11,19.875,20.184999465942383,0.1419508010149002,0.5
gemma3,question_000,2,7,5,753,5.4927885156930145e-11,4.567020719936643e-11,6.2900318634206975e-12,2.7750919617819392e-11,19.125,19.13749885559082,0.07180704176425934,0.375
gemma3,question_000,2,7,6,236761,4.2777878461741636e-11,4.7416823939494535e-11,3.4620878212876516e-12,2.161244100351567e-11,18.875,19.18000030517578,0.1395527571439743,0.625
gemma3,question_000,2,7,7,236862,3.3315444153414475e-11,4.5850396396263093e-11,5.077398571029512e-12,2.161244100351567e-11,18.625,19.142499923706055,0.20464906096458435,0.75
gemma3,question_000,2,7,8,3465,1.573710259328287e-11,1.1681171654953637e-11,1.7257712186385943e-12,8.287438443832507e-12,17.875,17.772499084472656,0.07369700074195862,0.375
gemma3,question_000,2,7,9,4313,6.5602007333354084e-12,5.507498970769298e-12,7.10128245269559e-13,2.9249250591001363e-12,17.0,17.022499084472656,0.06932712346315384,0.375
gemma3,question_000,2,7,10,236771,6.5602007333354084e-12,5.734782440591779e-12,4.2417943615057074e-13,2.5812381745926594e-12,17.0,17.0674991607666,0.10957308113574982,0.375
gemma3,question_000,2,8,1,9340,1.0,1.0,0.0,0.0,68.0,68.76000213623047,0.46086907386779785,1.5
gemma3,question_000,2,8,2,47213,3.098819161342914e-12,2.739415248462218e-12,8.548259756296916e-13,3.645310507442712e-12,41.5,42.099998474121094,0.2828427255153656,1.25
gemma3,question_000,2,8,3,5471,1.4637784257268138e-12,9.750255073812109e-13,2.1385401316551672e-13,1.1880886357194809e-12,40.75,41.084999084472656,0.30253106355667114,1.0
gemma3,question_000,2,8,4,11412,1.4637784257268138e-12,1.148322214226949e-12,1.7094825717749867e-13,7.723384106740616e-13,40.75,41.25499725341797,0.42570534348487854,1.25
gemma3,question_000,2,8,5,3255,9.357622912219837e-14,6.637010683879438e-14,2.3360779050117866e-14,9.752426324187782e-14,38.0,38.375,0.2462214231491089,1.0
gemma3,question_000,2,8,6,2918,4.420228560345768e-14,3.8841759669727693e-14,1.0183235920897381e-14,4.606720481969105e-14,37.25,37.85499954223633,0.2696758508682251,1.0
gemma3,question_000,2,8,7,45518,4.420228560345768e-14,4.878891480273109e-14,1.6161248026142806e-14,9.334421324541826e-14,37.25,38.06999969482422,0.3043025732040405,1.25
gemma3,question_000,2,8,8,1025,4.420228560345768e-14,3.6987513068629727e-14,9.578259578979943e-15,5.199756539242279e-14,37.25,37.80500030517578,0.32128655910491943,1.25
gemma3,question_000,2,8,9,15884,4.420228560345768e-14,3.962513978506173e-14,1.2056000356288222e-14,4.606720481969105e-14,37.25,37.86499786376953,0.25597861409187317,0.75
gemma3,question_000,2,8,10,11937,3.4424770840998584e-14,3.385143795592467e-14,6.073432060819516e-15,4.0495742271106326e-14,37.0,37.724998474121094,0.44229504466056824,1.5
gemma3,question_000,2,9,1,3465,0.7772492170333862,0.794179379940033,0.013169826939702034,0.07883960008621216,40.75,40.70000076293945,0.14142140746116638,0.75
gemma3,question_000,2,9,2,25890,0.1051892414689064,0.10618705302476883,0.00810771994292736,0.04478905349969864,38.75,38.68499755859375,0.16439273953437805,0.75
gemma3,question_000,2,9,3,3305,0.1051892414689064,0.08653797954320908,0.007410894148051739,0.03661605715751648,38.75,38.47999954223633,0.10999997705221176,0.5
gemma3,question_000,2,9,4,15569,0.006724522914737463,0.007174310740083456,0.0006148170214146376,0.0019381004385650158,36.0,35.98999786376953,0.11135537922382355,0.5
gemma3,question_000,2,9,5,4313,0.005237063858658075,0.005556961055845022,0.000443274766439572,0.0013504293747246265,35.75,35.73500061035156,0.10500005632638931,0.5
gemma3,question_000,2,9,6,14988,0.0003347942838445306,0.0002796946500893682,2.5434657800360583e-05,7.580290548503399e-05,33.0,32.744998931884766,0.1171538308262825,0.5
gemma3,question_000,2,9,7,3671,5.817852797918022e-05,6.6137763496954e-05,3.869670308631612e-06,2.0595514797605574e-05,31.25,31.30499839782715,0.15033304691314697,0.625
gemma3,question_000,2,9,8,28507,4.77558432976366e-06,4.889776391792111e-06,3.2343515954380564e-07,2.2100089154264424e-06,28.75,28.69999885559082,0.11180341988801956,0.5
gemma3,question_000,2,9,9,1657,3.719228743648273e-06,4.345884008216672e-06,2.6148671850023675e-07,1.9503261228237534e-06,28.5,28.58249855041504,0.11070795357227325,0.625
gemma3,question_000,2,9,10,8214,3.719228743648273e-06,3.481911790004233e-06,2.636107296893897e-07,1.161967247753637e-06,28.5,28.35999870300293,0.08888190984725952,0.5
gemma3,question_000,2,10,1,531,0.8173422813415527,0.7952624559402466,0.01225785817950964,0.06269460916519165,33.25,33.23500061035156,0.09233096241950989,0.5
gemma3,question_000,2,10,2,236787,0.18237371742725372,0.20443810522556305,0.01224520243704319,0.06262987852096558,31.75,31.875,0.05590168014168739,0.25
gemma3,question_000,2,10,3,1699,8.901574619812891e-05,8.799638453638181e-05,4.067419922648696e-06,3.010419459315017e-05,24.125,24.125,0.05590173229575157,0.375
gemma3,question_000,2,10,4,532,7.855612057028338e-05,8.736146264709532e-05,4.444686965143774e-06,2.6977359084412456e-05,24.0,24.11750030517578,0.05249996483325958,0.25
gemma3,question_000,2,10,5,573,5.3990777814760804e-05,5.542924191104248e-05,5.070382940175477e-06,1.9821443856926635e-05,23.625,23.65999984741211,0.07516643404960632,0.25
gemma3,question_000,2,10,6,236764,3.710728560690768e-05,4.138959775445983e-05,2.5032018129422795e-06,1.5101399185368791e-05,23.25,23.369998931884766,0.049749381840229034,0.25
gemma3,question_000,2,10,7,15512,6.448278782045236e-06,7.0371420406445395e-06,4.805442017641326e-07,2.972045876958873e-06,21.5,21.59749984741211,0.06749997287988663,0.375
gemma3,question_000,2,10,8,25890,5.6905860219558235e-06,6.29732312518172e-06,3.282803788806632e-07,2.0891970962111373e-06,21.375,21.487499237060547,0.06249986216425896,0.375
gemma3,question_000,2,10,9,236761,5.6905860219558235e-06,6.376606506819371e-06,3.336107283757883e-07,2.08919345823233e-06,21.375,21.5,0.05590172857046127,0.25
gemma3,question_000,2,10,10,19541,1.8474628404874238e-06,1.8620438595462474e-06,1.4938899539629347e-07,8.514869023201754e-07,20.25,20.267499923706055,0.05595758557319641,0.375
gemma3,question_000,2,11,1,6054,0.5680844187736511,0.5228084921836853,0.026495860889554024,0.09622490406036377,37.0,36.60499954223633,0.166508287191391,0.5
gemma3,question_000,2,11,2,1586,0.16275890171527863,0.18393206596374512,0.010132819414138794,0.03701236844062805,35.75,35.55999755859375,0.10677077621221542,0.25
gemma3,question_000,2,11,3,672,0.16275890171527863,0.1778922975063324,0.01370826456695795,0.051891714334487915,35.75,35.52499771118164,0.07500000298023224,0.25
gemma3,question_000,2,11,4,506,0.09871825575828552,0.10797163844108582,0.009057228453457355,0.039168231189250946,35.25,35.02499771118164,0.07500005513429642,0.25
gemma3,question_000,2,11,5,9279,0.00631084805354476,0.005875387694686651,0.000462936470285058,0.0021003647707402706,32.5,32.11499786376953,0.18172787129878998,0.5
gemma3,question_000,2,11,6,8159,0.0010966608533635736,0.0012155426666140556,7.731086952844635e-05,0.00028834608383476734,30.75,30.53999900817871,0.08817595988512039,0.5
gemma3,question_000,2,11,7,10967,0.00013097745249979198,0.00014516089868266135,9.011703696160112e-06,3.446936170803383e-05,28.625,28.41499900817871,0.08455771952867508,0.375
gemma3,question_000,2,11,8,16358,0.00010200534597970545,0.00011433368490543216,4.682660801336169e-06,1.4860372175462544e-05,28.375,28.177499771118164,0.08692670613527298,0.25
gemma3,question_000,2,11,9,8974,1.7725873476592824e-05,2.0039449736941606e-05,1.2518313496912015e-06,7.999160516192205e-06,26.625,26.434999465942383,0.10074715316295624,0.375
gemma3,question_000,2,11,10,5811,1.0751285117294174e-05,1.3288020454638172e-05,1.08867789094802e-06,3.2060879675555043e-06,26.125,26.022499084472656,0.04802341386675835,0.125
gemma3,question_000,2,12,1,506,0.999996542930603,0.9999966025352478,4.161279036907217e-07,1.430511474609375e-06,35.5,35.439998626708984,0.11789815127849579,0.5
gemma3,question_000,2,12,2,2778,2.26032170758117e-06,2.1678986286133295e-06,2.9408903401417774e-07,9.075806701730471e-07,22.5,22.389999389648438,0.047696951776742935,0.25
gemma3,question_000,2,12,3,837,6.475930263150076e-07,6.111750963100349e-07,7.84154892130573e-08,3.7074238434797735e-07,21.25,21.125,0.025000056251883507,0.25
gemma3,question_000,2,12,4,24119,2.699568995012669e-07,2.5584031959624554e-07,3.0019389640756344e-08,1.0839502806447854e-07,20.375,20.2549991607666,0.03500000014901161,0.25
gemma3,question_000,2,12,5,1217,4.6911480922062765e-08,4.515370832791632e-08,6.588235290649891e-09,2.6856483259507513e-08,18.625,18.517499923706055,0.04337337613105774,0.125
gemma3,question_000,2,12,6,138,4.139923603929674e-08,4.323655033999785e-08,3.754518917986616e-09,1.1758405804584982e-08,18.5,18.479999542236328,0.052201420068740845,0.25
gemma3,question_000,2,12,7,8296,3.653469349274019e-08,3.480889887441663e-08,4.200800152176498e-09,1.4669673475964373e-08,18.375,18.260000228881836,0.048989832401275635,0.25
gemma3,question_000,2,12,8,236764,2.8453250422444398e-08,2.6089512772387025e-08,2.201911097898801e-09,1.0082324308768875e-08,18.125,17.975000381469727,0.05590161681175232,0.25
gemma3,question_000,2,12,9,1437,2.8453250422444398e-08,2.6822736032272587e-08,3.082649691066308e-09,1.1424747370369914e-08,18.125,18.0,0.03535539284348488,0.25
gemma3,question_000,2,12,10,531,2.8453250422444398e-08,3.015674110429245e-08,3.3872811222579458e-09,1.2945935878860837e-08,18.125,18.11750030517578,0.029685882851481438,0.125
gemma3,question_000,2,13,1,2778,0.9996815919876099,0.9996682405471802,2.726262573560234e-05,0.0001118779182434082,43.0,42.904998779296875,0.17951329052448273,0.75
gemma3,question_000,2,13,2,49234,9.60810502874665e-05,9.826275345403701e-05,7.400909908028552e-06,2.72882025456056e-05,33.75,33.67499923706055,0.16007807850837708,0.75
gemma3,question_000,2,13,3,23494,9.60810502874665e-05,0.00010099155770149082,1.0481261597306002e-05,2.728994149947539e-05,33.75,33.70000076293945,0.13228750228881836,0.75
gemma3,question_000,2,13,4,4338,5.8276102208765224e-05,6.158550240797922e-05,6.618882252951153e-06,1.6551810404052958e-05,33.25,33.20499801635742,0.12932518124580383,0.75
gemma3,question_000,2,13,5,40224,4.538547364063561e-05,4.803604315384291e-05,6.072532869438874e-06,2.9437735065585002e-05,33.0,32.95499801635742,0.09604689478874207,0.25
gemma3,question_000,2,13,6,24119,2.1438580006361008e-05,2.1600400941679254e-05,1.5763336023155716e-06,1.0828731319634244e-05,32.25,32.15999984741211,0.15215130150318146,0.5
gemma3,question_000,2,13,7,3890,5.713188215850096e-07,6.007742854308162e-07,6.634562055296556e-08,2.599358595034573e-07,28.625,28.57499885559082,0.10307761281728745,0.375
gemma3,question_000,2,13,8,1346,3.465223699095077e-07,3.6412595250112645e-07,3.6984342699497574e-08,1.5763535543555918e-07,28.125,28.07499885559082,0.09682454913854599,0.375
gemma3,question_000,2,13,9,9904,6.823429998803476e-08,6.941176877717226e-08,4.639133965866904e-09,2.7388622925172967e-08,26.5,26.420000076293945,0.13865424692630768,0.5
gemma3,question_000,2,13,10,16364,6.021656417942722e-08,6.240981775818e-08,5.439972472487398e-09,2.73929074978696e-08,26.375,26.3125,0.1152442917227745,0.375
gemma3,question_000,2,14,1,529,0.9999781847000122,0.9999739527702332,3.0918881748220883e-06,8.702278137207031e-06,39.75,39.599998474121094,0.15811394155025482,0.5
gemma3,question_000,2,14,2,49234,1.892509317258373e-05,2.255342224088963e-05,2.6940351744997315e-06,7.598777301609516e-06,28.875,28.892499923706055,0.05595766752958298,0.375
gemma3,question_000,2,14,3,6811,2.260280098198564e-06,2.6996415272151353e-06,3.163636392855551e-07,9.075483831111342e-07,26.75,26.76999855041504,0.04582579806447029,0.125
gemma3,question_000,2,14,4,568,2.102387952618301e-07,2.2686840850383305e-07,1.8578331761887057e-08,5.2696023544740456e-08,24.375,24.29749870300293,0.08975657820701599,0.375
gemma3,question_000,2,14,5,4954,1.8553510017227381e-07,2.180401850182534e-07,3.096343448305561e-08,9.373536613566102e-08,24.25,24.25,0.04330136626958847,0.25
gemma3,question_000,2,14,6,506,4.6910621165352495e-08,5.543402537000475e-08,7.244814526075061e-09,1.8835581983012162e-08,22.875,22.88249969482422,0.04616545885801315,0.25
gemma3,question_000,2,14,7,532,4.6910621165352495e-08,5.027578353633544e-08,4.479215665043057e-09,1.1758004347939277e-08,22.875,22.78999900817871,0.07681148499250412,0.25
gemma3,question_000,2,14,8,236764,3.224116440492253e-08,3.873562093303917e-08,4.074612203197603e-09,1.2945420735377411e-08,22.5,22.52750015258789,0.06749994307756424,0.25
gemma3,question_000,2,14,9,2352,3.224116440492253e-08,3.850831475915584e-08,4.512686668789456e-09,1.2945498895078345e-08,22.5,22.51999855041504,0.05787917599081993,0.375
gemma3,question_000,2,14,10,528,1.7257452356034264e-08,2.1049977760867478e-08,1.734639432093843e-09,4.901417938185659e-09,21.875,21.920000076293945,0.07810252904891968,0.25
gemma3,question_000,2,15,1,506,0.9999933242797852,0.9999932646751404,2.7592250262387097e-07,1.7881393432617188e-06,38.25,38.27499771118164,0.07499995082616806,0.25
gemma3,question_000,2,15,2,496,5.422211870609317e-06,5.4672254918841645e-06,2.1860860499600676e-07,1.3590774869953748e-06,26.125,26.157499313354492,0.07420410960912704,0.25
gemma3,question_000,2,15,3,49234,9.422391826774401e-07,9.358909665024839e-07,3.5427753175554244e-08,2.3617246824869653e-07,24.375,24.392499923706055,0.05006251111626625,0.25
gemma3,question_000,2,15,4,52243,1.6373661537727457e-07,1.8215898478501913e-07,1.0050718479703846e-08,6.57446719287691e-08,22.625,22.7549991607666,0.04974937438964844,0.25
gemma3,question_000,2,15,5,40224,1.6373661537727457e-07,1.651471563945961e-07,7.768273135866366e-09,4.1040834730665665e-08,22.625,22.657499313354492,0.06986590474843979,0.25
gemma3,question_000,2,15,6,614,2.2159342805139204e-08,1.9978276810661555e-08,1.0710959896798045e-09,4.901616890151672e-09,20.625,20.545000076293945,0.07810254395008087,0.25
gemma3,question_000,2,15,7,138,2.2159342805139204e-08,2.1853820086903397e-08,1.0148503148954546e-09,5.5542610510883605e-09,20.625,20.635000228881836,0.04898979142308235,0.25
gemma3,question_000,2,15,8,672,1.7257713480489656e-08,1.7014372133417055e-08,6.589669365730799e-10,2.0278339007973045e-09,20.375,20.385000228881836,0.042130764573812485,0.25
gemma3,question_000,2,15,9,600,2.3355775091715714e-09,2.3143529315206024e-09,9.49486045342951e-11,5.854137175020924e-10,18.375,18.389999389648438,0.04062020778656006,0.125
